"","gdenr","gemeinde_d","value","pct_gde","top_names_table"
"1911",6032,"Bourg-Saint-Pierre",16,7.34,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Moret $/td£ $td£ 16 $/td£  $td£ 7.34% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Balleys $/td£ $td£ 12 $/td£  $td£ 5.5% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Michellod $/td£ $td£ 8 $/td£  $td£ 3.67% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Carron $/td£ $td£ 7 $/td£  $td£ 3.21% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Delasoie $/td£ $td£ 6 $/td£  $td£ 2.75% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Frossard $/td£ $td£ 6 $/td£  $td£ 2.75% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Lattion $/td£ $td£ 6 $/td£  $td£ 2.75% $/td£ $/tr£§ 
$tr£ $td£ 5. $/td£ $td£ Marmy $/td£ $td£ 6 $/td£  $td£ 2.75% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Max $/td£ $td£ 6 $/td£  $td£ 2.75% $/td£ $/tr£¢ $/table£"
"1912",6033,"Liddes",118,15.84,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Darbellay $/td£ $td£ 118 $/td£  $td£ 15.84% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Lattion $/td£ $td£ 60 $/td£  $td£ 8.05% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Marquis $/td£ $td£ 30 $/td£  $td£ 4.03% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Michellod $/td£ $td£ 29 $/td£  $td£ 3.89% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Pierroz $/td£ $td£ 24 $/td£  $td£ 3.22% $/td£ $/tr£¢ $/table£"
"1913",6034,"Orsières",161,4.98,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Tornay $/td£ $td£ 161 $/td£  $td£ 4.98% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Lovey $/td£ $td£ 85 $/td£  $td£ 2.63% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Rausis $/td£ $td£ 76 $/td£  $td£ 2.35% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Lattion $/td£ $td£ 75 $/td£  $td£ 2.32% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Darbellay $/td£ $td£ 72 $/td£  $td£ 2.22% $/td£ $/tr£¢ $/table£"
"1914",6035,"Sembrancher",73,6.95,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Voutaz $/td£ $td£ 73 $/td£  $td£ 6.95% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Emonet $/td£ $td£ 45 $/td£  $td£ 4.29% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Terrettaz $/td£ $td£ 36 $/td£  $td£ 3.43% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Rebord $/td£ $td£ 30 $/td£  $td£ 2.86% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Taramarcaz $/td£ $td£ 29 $/td£  $td£ 2.76% $/td£ $/tr£¢ $/table£"
"1915",6037,"Val de Bagnes",331,3.1,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Fellay $/td£ $td£ 331 $/td£  $td£ 3.1% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Bruchez $/td£ $td£ 256 $/td£  $td£ 2.39% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Maret $/td£ $td£ 235 $/td£  $td£ 2.2% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Michellod $/td£ $td£ 169 $/td£  $td£ 1.58% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Moulin $/td£ $td£ 168 $/td£  $td£ 1.57% $/td£ $/tr£¢ $/table£"
"1916",6052,"Bellwald",25,7.4,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Perren $/td£ $td£ 25 $/td£  $td£ 7.4% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Bittel $/td£ $td£ 20 $/td£  $td£ 5.92% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Holzer $/td£ $td£ 17 $/td£  $td£ 5.03% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Wyden $/td£ $td£ 13 $/td£  $td£ 3.85% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Volken $/td£ $td£ 11 $/td£  $td£ 3.25% $/td£ $/tr£¢ $/table£"
"1917",6054,"Binn",19,14.84,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Imhof $/td£ $td£ 19 $/td£  $td£ 14.84% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Tenisch $/td£ $td£ 14 $/td£  $td£ 10.94% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Gorsatt $/td£ $td£ 13 $/td£  $td£ 10.16% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Schmid $/td£ $td£ 8 $/td£  $td£ 6.25% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Peter $/td£ $td£ 6 $/td£  $td£ 4.69% $/td£ $/tr£¢ $/table£"
"1918",6056,"Ernen",44,8.33,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Clausen $/td£ $td£ 44 $/td£  $td£ 8.33% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Jentsch $/td£ $td£ 27 $/td£  $td£ 5.11% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Imhof $/td£ $td£ 24 $/td£  $td£ 4.55% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Briw $/td£ $td£ 22 $/td£  $td£ 4.17% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Wenger $/td£ $td£ 18 $/td£  $td£ 3.41% $/td£ $/tr£¢ $/table£"
"1919",6057,"Fiesch",59,6.39,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Volken $/td£ $td£ 59 $/td£  $td£ 6.39% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Imhasly $/td£ $td£ 44 $/td£  $td£ 4.76% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Lambrigger $/td£ $td£ 33 $/td£  $td£ 3.57% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Wellig $/td£ $td£ 33 $/td£  $td£ 3.57% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Albrecht $/td£ $td£ 28 $/td£  $td£ 3.03% $/td£ $/tr£¢ $/table£"
"1920",6058,"Fieschertal",62,17.66,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Zeiter $/td£ $td£ 62 $/td£  $td£ 17.66% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Imhasly $/td£ $td£ 37 $/td£  $td£ 10.54% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Volken $/td£ $td£ 35 $/td£  $td£ 9.97% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Holzer $/td£ $td£ 15 $/td£  $td£ 4.27% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Huber $/td£ $td£ 11 $/td£  $td£ 3.13% $/td£ $/tr£¢ $/table£"
"1921",6061,"Lax",33,9.91,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Imhasly $/td£ $td£ 33 $/td£  $td£ 9.91% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Imhof $/td£ $td£ 22 $/td£  $td£ 6.61% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Bodenmann $/td£ $td£ 11 $/td£  $td£ 3.3% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Burgener $/td£ $td£ 11 $/td£  $td£ 3.3% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Guntern $/td£ $td£ 11 $/td£  $td£ 3.3% $/td£ $/tr£¢ $/table£"
"1922",6076,"Obergoms",59,9.23,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Imwinkelried $/td£ $td£ 59 $/td£  $td£ 9.23% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Jost $/td£ $td£ 48 $/td£  $td£ 7.51% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Imoberdorf $/td£ $td£ 42 $/td£  $td£ 6.57% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Hischier $/td£ $td£ 36 $/td£  $td£ 5.63% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Kreuzer $/td£ $td£ 32 $/td£  $td£ 5.01% $/td£ $/tr£¢ $/table£"
"1923",6077,"Goms",45,3.94,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Carlen $/td£ $td£ 45 $/td£  $td£ 3.94% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Walpen $/td£ $td£ 37 $/td£  $td£ 3.24% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Werlen $/td£ $td£ 37 $/td£  $td£ 3.24% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Schmidt $/td£ $td£ 28 $/td£  $td£ 2.45% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Imoberdorf $/td£ $td£ 27 $/td£  $td£ 2.36% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Lagger $/td£ $td£ 27 $/td£  $td£ 2.36% $/td£ $/tr£¢ $/table£"
"1924",6082,"Ayent",256,6.03,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Aymon $/td£ $td£ 256 $/td£  $td£ 6.03% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Morard $/td£ $td£ 180 $/td£  $td£ 4.24% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Savioz $/td£ $td£ 124 $/td£  $td£ 2.92% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Constantin $/td£ $td£ 119 $/td£  $td£ 2.8% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Blanc $/td£ $td£ 98 $/td£  $td£ 2.31% $/td£ $/tr£¢ $/table£"
"1925",6083,"Evolène",108,6.53,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Métrailler $/td£ $td£ 108 $/td£  $td£ 6.53% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Gaspoz $/td£ $td£ 72 $/td£  $td£ 4.35% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Pralong $/td£ $td£ 71 $/td£  $td£ 4.29% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Maître $/td£ $td£ 70 $/td£  $td£ 4.23% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Follonier $/td£ $td£ 62 $/td£  $td£ 3.75% $/td£ $/tr£¢ $/table£"
"1926",6084,"Hérémence",178,11.97,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Dayer $/td£ $td£ 178 $/td£  $td£ 11.97% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Sierro $/td£ $td£ 149 $/td£  $td£ 10.02% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Mayoraz $/td£ $td£ 95 $/td£  $td£ 6.39% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Genolet $/td£ $td£ 49 $/td£  $td£ 3.3% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Seppey $/td£ $td£ 48 $/td£  $td£ 3.23% $/td£ $/tr£¢ $/table£"
"1927",6087,"Saint-Martin VS",59,7.09,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Moix $/td£ $td£ 59 $/td£  $td£ 7.09% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Beytrison $/td£ $td£ 38 $/td£  $td£ 4.57% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Gaspoz $/td£ $td£ 38 $/td£  $td£ 4.57% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Mayor $/td£ $td£ 33 $/td£  $td£ 3.97% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Pralong $/td£ $td£ 30 $/td£  $td£ 3.61% $/td£ $/tr£¢ $/table£"
"1928",6089,"Vex",98,5.29,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Rudaz $/td£ $td£ 98 $/td£  $td£ 5.29% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Pitteloud $/td£ $td£ 87 $/td£  $td£ 4.69% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Moix $/td£ $td£ 43 $/td£  $td£ 2.32% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Favre $/td£ $td£ 37 $/td£  $td£ 2% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Dayer $/td£ $td£ 36 $/td£  $td£ 1.94% $/td£ $/tr£¢ $/table£"
"1929",6090,"Mont-Noble",54,4.86,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Pannatier $/td£ $td£ 54 $/td£  $td£ 4.86% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Bitz $/td£ $td£ 35 $/td£  $td£ 3.15% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Follonier $/td£ $td£ 32 $/td£  $td£ 2.88% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Maury $/td£ $td£ 27 $/td£  $td£ 2.43% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Bruttin $/td£ $td£ 17 $/td£  $td£ 1.53% $/td£ $/tr£¢ $/table£"
"1930",6101,"Agarn",38,5.36,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Mathieu $/td£ $td£ 38 $/td£  $td£ 5.36% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Amacker $/td£ $td£ 35 $/td£  $td£ 4.94% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Lötscher $/td£ $td£ 29 $/td£  $td£ 4.09% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Meichtry $/td£ $td£ 28 $/td£  $td£ 3.95% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Dirren $/td£ $td£ 25 $/td£  $td£ 3.53% $/td£ $/tr£¢ $/table£"
"1931",6102,"Albinen",50,19.84,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Mathieu $/td£ $td£ 50 $/td£  $td£ 19.84% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Briand $/td£ $td£ 23 $/td£  $td£ 9.13% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Hermann $/td£ $td£ 17 $/td£  $td£ 6.75% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Grand $/td£ $td£ 11 $/td£  $td£ 4.37% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Biege $/td£ $td£ 6 $/td£  $td£ 2.38% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Kuonen $/td£ $td£ 6 $/td£  $td£ 2.38% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Metry $/td£ $td£ 6 $/td£  $td£ 2.38% $/td£ $/tr£
¢ $/table£"
"1932",6104,"Ergisch",31,17.32,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Eggs $/td£ $td£ 31 $/td£  $td£ 17.32% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Locher $/td£ $td£ 26 $/td£  $td£ 14.53% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Andres $/td£ $td£ 19 $/td£  $td£ 10.61% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Bregy $/td£ $td£ 9 $/td£  $td£ 5.03% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Lang $/td£ $td£ 5 $/td£  $td£ 2.79% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Marx $/td£ $td£ 5 $/td£  $td£ 2.79% $/td£ $/tr£¢ $/table£"
"1933",6109,"Inden",8,6.9,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Bayard $/td£ $td£ 8 $/td£  $td£ 6.9% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Koop $/td£ $td£ 7 $/td£  $td£ 6.03% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Loretan $/td£ $td£ 5 $/td£  $td£ 4.31% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Heinzen $/td£ $td£ 4 $/td£  $td£ 3.45% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Müller $/td£ $td£ 4 $/td£  $td£ 3.45% $/td£ $/tr£¢ $/table£"
"1934",6110,"Leuk",162,3.92,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Schnyder $/td£ $td£ 162 $/td£  $td£ 3.92% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Grand $/td£ $td£ 140 $/td£  $td£ 3.39% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Meichtry $/td£ $td£ 102 $/td£  $td£ 2.47% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Steiner $/td£ $td£ 98 $/td£  $td£ 2.37% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Kuonen $/td£ $td£ 94 $/td£  $td£ 2.27% $/td£ $/tr£¢ $/table£"
"1935",6111,"Leukerbad",95,7.34,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Grichting $/td£ $td£ 95 $/td£  $td£ 7.34% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Loretan $/td£ $td£ 91 $/td£  $td£ 7.03% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Roten $/td£ $td£ 30 $/td£  $td£ 2.32% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Zumofen $/td£ $td£ 14 $/td£  $td£ 1.08% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Allet $/td£ $td£ 13 $/td£  $td£ 1% $/td£ $/tr£¢ $/table£"
"1936",6112,"Oberems",28,22.05,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Hischier $/td£ $td£ 28 $/td£  $td£ 22.05% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Bregy $/td£ $td£ 15 $/td£  $td£ 11.81% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Borter $/td£ $td£ 12 $/td£  $td£ 9.45% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Zeiter $/td£ $td£ 8 $/td£  $td£ 6.3% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Berckum $/td£ $td£ 4 $/td£  $td£ 3.15% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Fussen $/td£ $td£ 4 $/td£  $td£ 3.15% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Imboden $/td£ $td£ 4 $/td£  $td£ 3.15% $/td£ $/tr£§ 
$tr£ $td£ 5. $/td£ $td£ Rombaldoni $/td£ $td£ 4 $/td£  $td£ 3.15% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Walter $/td£ $td£ 4 $/td£  $td£ 3.15% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Zanoni $/td£ $td£ 4 $/td£  $td£ 3.15% $/td£ $/tr£¢ $/table£"
"1937",6113,"Salgesch",192,11.57,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Cina $/td£ $td£ 192 $/td£  $td£ 11.57% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Mathier $/td£ $td£ 83 $/td£  $td£ 5% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Montani $/td£ $td£ 63 $/td£  $td£ 3.8% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Constantin $/td£ $td£ 37 $/td£  $td£ 2.23% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Zumofen $/td£ $td£ 30 $/td£  $td£ 1.81% $/td£ $/tr£¢ $/table£"
"1938",6116,"Varen",57,8.24,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Bayard $/td£ $td£ 57 $/td£  $td£ 8.24% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Varonier $/td£ $td£ 54 $/td£  $td£ 7.8% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Loretan $/td£ $td£ 47 $/td£  $td£ 6.79% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Plaschy $/td£ $td£ 30 $/td£  $td£ 4.34% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Kuonen $/td£ $td£ 25 $/td£  $td£ 3.61% $/td£ $/tr£¢ $/table£"
"1939",6117,"Guttet-Feschel",81,18.54,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Kuonen $/td£ $td£ 81 $/td£  $td£ 18.54% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Meichtry $/td£ $td£ 64 $/td£  $td£ 14.65% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Köppel $/td£ $td£ 40 $/td£  $td£ 9.15% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Schnyder $/td£ $td£ 28 $/td£  $td£ 6.41% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Schmidt $/td£ $td£ 19 $/td£  $td£ 4.35% $/td£ $/tr£¢ $/table£"
"1940",6118,"Gampel-Bratsch",194,9.17,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Schnyder $/td£ $td£ 194 $/td£  $td£ 9.17% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Hildbrand $/td£ $td£ 89 $/td£  $td£ 4.21% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Steiner $/td£ $td£ 61 $/td£  $td£ 2.88% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Bregy $/td£ $td£ 47 $/td£  $td£ 2.22% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Locher $/td£ $td£ 45 $/td£  $td£ 2.13% $/td£ $/tr£¢ $/table£"
